Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.519208908081055,28.779351923337583,28.50575382486845,28.74795558852689,147544800
2015-06-15,28.463144302368164,28.534907599105466,28.191789283112378,28.279250747543088,175955600
2015-06-16,28.615638732910156,28.671703856489906,28.339799283041987,28.487810319587197,125976400
2015-06-17,28.54836654663086,28.67843635548375,28.422779484639946,28.64255555989498,131672400
2015-06-18,28.678436279296875,28.77486837670789,28.53042521755676,28.532668301953876,141628800
2015-06-19,28.391386032104492,28.6649841840326,28.346534605317565,28.640315386008115,218867600
2015-06-22,28.617889404296875,28.7188059691074,28.499031584550888,28.590977521893688,136157200
2015-06-23,28.487812042236328,28.617883547439963,28.454172623859957,28.588730297365448,121075600
2015-06-24,28.730018615722656,29.10901948506068,28.508001154789742,28.52818378261447,221123600
2015-06-25,28.593215942382812,28.9744581372258,28.593215942382812,28.89821038264599,127752400
2015-06-26,28.425024032592773,28.703106628869005,28.371201980952378,28.631343323024424,176267200
2015-06-29,27.927165985107422,28.36223199911009,27.915953984203853,28.135728364802574,196645600
2015-06-30,28.129005432128906,28.283745784319574,28.001176966267373,28.160401777359983,177482800
2015-07-01,28.391386032104492,28.46763551080897,28.254586956140436,28.458664883257136,120955200
2015-07-02,28.35550308227539,28.411568216992972,28.20524722089345,28.35325999781449,108844000
2015-07-06,28.256824493408203,28.30840516396191,27.998924562583504,28.019108898355626,112241600
2015-07-07,28.18731117248535,28.290470827837684,27.756729584136583,28.23216260143077,187787200
2015-07-08,27.487607955932617,27.951827097826204,27.480880415045597,27.91594630943818,243046400
2015-07-09,26.926958084106445,27.821756997294315,26.736337001884525,27.774662497755145,314380000
2015-07-10,27.646835327148438,27.774663749077142,27.182616141094524,27.34632706579643,245418000
2015-07-13,28.180578231811523,28.203003941989035,27.88006824032245,28.03929300684639,165762000
2015-07-14,28.16936683654785,28.339805327655316,28.04153839596029,28.265798938111953,127072400
2015-07-15,28.440719604492188,28.514725988095567,28.16263703361612,28.194033370119612,134596800
2015-07-16,28.81971549987793,28.833174004253067,28.55957421069555,28.647035668443852,144889600
2015-07-17,29.06864356994629,29.06864356994629,28.774862876050765,28.947544411204866,184658800
2015-07-20,29.61809539794922,29.819928544048835,29.31085608726878,29.371407399876567,235600800
2015-07-21,29.322063446044922,29.808708371380416,29.225633063478252,29.793011914147154,307025600
2015-07-22,28.081907272338867,28.14469995465744,27.35754491908443,27.35754491908443,461802400
2015-07-23,28.068452835083008,28.50127407834909,28.046025410046116,28.301682314521408,203998000
2015-07-24,27.920438766479492,28.198521372310356,27.78588277726922,28.104332350960387,168649200
2015-07-27,27.532459259033203,27.72083895797499,27.386691311139504,27.604222546493947,177822000
2015-07-28,27.66926383972168,27.78812335897345,27.483128898382656,27.66926383972168,134472400
2015-07-29,27.581802368164062,27.696175718624897,27.42033451127161,27.6176848745722,148046800
2015-07-30,27.442766189575195,27.487617618569644,27.294753394143296,27.431552476840412,134513200
2015-07-31,27.202808380126953,27.503316728788384,27.115346892921167,27.494346100488766,171540000
2015-08-03,26.561418533325195,27.48761393461107,26.35509753907429,27.247655228608707,279904000
2015-08-04,25.709224700927734,26.395461313253474,25.397502729252192,26.33266864427882,496554400
2015-08-05,25.879663467407227,26.33715511791826,25.139603092262803,25.330224185566085,397250400
2015-08-06,25.935985565185547,26.24461383155651,25.70845839090312,26.125218009291764,211612000
2015-08-07,26.02383804321289,26.188289996847722,25.794057674314534,25.812080135836588,154681600
2015-08-10,26.96999740600586,27.03082106695544,26.25136763075824,26.25136763075824,219806400
2015-08-11,25.566530227661133,26.62307346004317,25.530487021354794,26.539720859965033,388331200
2015-08-12,25.96076011657715,26.001309794034654,24.696963840987525,25.350263436151085,404870000
2015-08-13,25.940488815307617,26.22208334930202,25.80307054522102,26.1409839860143,194143200
2015-08-14,26.122962951660156,26.201809081746294,25.683676142096857,25.753511040356475,171718000
2015-08-17,26.393293380737305,26.50367795712996,26.019335013566987,26.140984058837454,163538800
2015-08-18,26.244613647460938,26.456373311859025,26.13422905842478,26.228844420455772,138242800
2015-08-19,25.908952713012695,26.24911770342962,25.834611336808948,26.154502343924918,193146000
2015-08-20,25.377300262451172,25.76026814897075,25.14751815556609,25.69944448462862,274006400
2015-08-21,23.825145721435547,25.208337639297522,23.80036527024288,24.87718226310127,513102000
2015-08-24,23.23042106628418,24.509986574734764,20.725355713481914,21.371897320238247,648825200
2015-08-25,23.370092391967773,25.030374333971082,23.316026724282544,25.030374333971082,414406400
2015-08-26,24.710481643676758,24.75553607715596,23.665202974767748,24.124763696148314,387098400
2015-08-27,25.43811798095703,25.510206097524566,24.784818457785846,25.28267900009607,338464400
2015-08-28,25.521480560302734,25.525985317414275,25.127248142440617,25.26917119413288,212657600
2015-08-31,25.402082443237305,25.80081958229044,25.2308724702343,25.237630464651282,224917200
2015-09-01,24.266693115234375,25.203838918636777,24.185593744331104,24.814113009473044,307383600
2015-09-02,25.307464599609375,25.307464599609375,24.584330000684076,24.832134579921778,247555200
2015-09-03,24.863670349121094,25.406583689783915,24.789328983371657,25.34125355491773,212935600
2015-09-04,24.61586570739746,24.881691001982006,24.44465747738586,24.548284054092843,199985200
2015-09-08,25.300704956054688,25.357023862443352,24.852406942441565,25.174551155733397,219374400
2015-09-09,24.814115524291992,25.685931271782245,24.728509669264483,25.627360834751496,340043200
2015-09-10,25.359285354614258,25.519230894575777,24.757799651086312,24.841150559694366,251571200
2015-09-11,25.728734970092773,25.728734970092773,25.17681024665208,25.183568241995243,199662000
2015-09-14,25.976530075073242,26.33246595185797,25.8751567379195,26.26263106265057,233453600
2015-09-15,26.195049285888672,26.251368191893324,25.776036487716738,26.11620316122548,173364800
2015-09-16,26.224334716796875,26.25361992750602,26.00581709900472,26.188289794031913,148694000
2015-09-17,25.66339874267578,26.242357029165714,25.618344305241134,26.055379566966984,256450400
2015-09-18,25.557519912719727,25.749005576015467,25.201585718298077,25.278178608643024,297141200
2015-09-21,25.954004287719727,25.990049212339446,25.604828103728384,25.607079622479663,200888000
2015-09-22,25.54625701904297,25.721971737053007,25.34801336285386,25.541750543920482,201384800
2015-09-23,25.75351333618164,25.843623943763124,25.523732919629904,25.598072581071506,143026800
2015-09-24,25.906702041625977,26.019339876589566,25.314227648455592,25.512469619253405,200878000
2015-09-25,25.841367721557617,26.28741423227863,25.68592698439903,26.231095323883974,224607600
2015-09-28,25.329992294311523,25.8098287657141,25.329992294311523,25.647630037714173,208436000
2015-09-29,24.568559646606445,25.571037230879273,24.298229578216393,25.417849733800466,293461600
2015-09-30,24.847902297973633,25.127243593677708,24.49421963301002,24.818615366541106,265892000
2015-10-01,24.685699462890625,24.694710692699427,24.174322913218333,24.570808431223846,255716400
2015-10-02,24.86592674255371,25.007851508392402,24.22839793070955,24.332024528107247,232079200
2015-10-05,24.956037521362305,25.08895105546204,24.570816346205817,24.753289082143915,208258800
2015-10-06,25.075428009033203,25.17229659166543,24.728503357715844,24.9222405229803,192787200
2015-10-07,24.956037521362305,25.17905994514408,24.64741096489583,25.172301950289615,187062400
2015-10-08,24.667682647705078,24.82312338972107,24.377076865061447,24.82312338972107,247918400
2015-10-09,25.257905960083008,25.293949169584454,24.665429913192597,24.78032097349221,211064400
2015-10-12,25.14076042175293,25.39982774471061,25.104717214029698,25.395322988263967,121868800
2015-10-13,25.18355941772461,25.332240419327754,24.933503365344556,24.965041811706328,132197200
2015-10-14,24.8276309967041,25.12274156980573,24.681201469747595,25.070929128996422,177849600
2015-10-15,25.199337005615234,25.253402686079717,24.890708713809698,24.989830560258746,150694000
2015-10-16,25.01460838317871,25.230872800940755,24.89971732043372,25.181311882944218,156930400
2015-10-19,25.1700439453125,25.174548701149053,24.80509684875926,24.96053756522542,119036800
2015-10-20,25.629606246948242,25.71971683769229,24.96504386280446,25.082186427670127,195871200
2015-10-21,25.627357482910156,26.037359082085523,25.613839775679775,25.681423155681426,167180800
2015-10-22,26.019336700439453,26.019336700439453,25.703950457296834,25.755764611290658,166616400
2015-10-23,26.82581901550293,26.85961069944148,26.20631111192315,26.28966198442627,237467600
2015-10-26,25.96978187561035,26.61181726338344,25.888682487816155,26.600554509850287,265335200
2015-10-27,25.805322647094727,26.253620644244485,25.679167132689763,25.99680657804078,279537600
2015-10-28,26.868621826171875,26.87538153833908,26.145487308769606,26.341477712421575,342205600
2015-10-29,27.152477264404297,27.188522197961472,26.643353749569886,26.740222360108508,204909200
2015-10-30,26.920440673828125,27.307915074002604,26.909176203632672,27.256100917307105,197461200
2015-11-02,27.29890251159668,27.33945219612116,26.945219820523008,27.213298385919117,128813200
2015-11-03,27.612030029296875,27.81928316734913,27.190764041518047,27.21103973910817,182076000
2015-11-04,27.48362922668457,27.893630839842178,27.398025098650983,27.738190091767454,179544400
2015-11-05,27.356935501098633,27.7573811961997,27.18951841429212,27.56733873257362,158210800
2015-11-06,27.388607025146484,27.55828698287916,27.28906262367349,27.39991971275818,132169200
2015-11-09,27.27774429321289,27.558281281996575,27.160100306327294,27.365977714895447,135485600
2015-11-10,26.418039321899414,26.712151959796508,26.257409157719092,26.44745162133347,236511600
2015-11-11,26.268720626831055,26.565094407794263,26.065104327436025,26.327543496894915,180872000
2015-11-12,26.180482864379883,26.42934642209491,26.164646139600023,26.302652623856034,130102400
2015-11-13,25.415794372558594,26.14655014804912,25.39995764558877,26.062840747737887,183249600
2015-11-16,25.83207130432129,25.8456451456905,25.112628368504968,25.198598907299004,152426800
2015-11-17,25.721216201782227,26.028902620835975,25.637506812779492,25.999490327526974,110467600
2015-11-18,26.535676956176758,26.58092424383428,26.130707345170418,26.189530199983903,186698800
2015-11-19,26.872783660888672,27.09223671041418,26.415779675851535,26.6148702302909,173183200
2015-11-20,26.990428924560547,27.13069660030205,26.888619903121032,26.967803546858004,137148400
2015-11-23,26.639755249023438,27.087711128606927,26.54699603705064,26.983639228221964,129930000
2015-11-24,26.895404815673828,27.00173786906148,26.497223743766426,26.544733926457408,171212800
2015-11-25,26.703096389770508,26.974585318315846,26.678209861502012,26.970059553499645,85553200
2015-11-27,26.653335571289062,26.789080960926896,26.605825375345553,26.761931537784463,52185600
2015-11-30,26.764188766479492,27.01531526774728,26.639756094293123,26.694053203031736,156721200
2015-12-01,26.546995162963867,26.879568168873835,26.43840095250787,26.865994324085296,139409600
2015-12-02,26.30717658996582,26.721196041590446,26.26192929816934,26.54699034341955,133546400
2015-12-03,26.06283950805664,26.42256189793782,25.841125341024956,26.36826479749161,166278000
2015-12-04,26.929340362548828,26.979113426593596,26.042480192888327,26.083203452009155,231108000
2015-12-07,26.759658813476562,27.117118319395093,26.65332576953224,26.91802780112242,128336800
2015-12-08,26.748348236083984,26.83205590722651,26.43839890419285,26.58771636351994,137238000
2015-12-09,26.157859802246094,26.626176360987092,26.035690040043193,26.614863674717466,185445600
2015-12-10,26.28228759765625,26.456493279495128,26.132970167867732,26.25287703335317,116850800
2015-12-11,25.605836868286133,26.105826936173422,25.53117727269117,26.060579637913694,187544800
2015-12-14,25.447465896606445,25.492713188284313,24.838879984920002,25.379593233016113,257274800
2015-12-15,24.99724769592285,25.519863072693934,24.965574245945643,25.325296607934753,213292400
2015-12-16,25.189556121826172,25.33661243989637,24.614908146843884,25.128472092574132,224954000
2015-12-17,24.6556339263916,25.395437905915387,24.6556339263916,25.343401950733565,179091200
2015-12-18,23.988218307495117,24.777795140586075,23.938445249201237,24.639790378144315,385813200
2015-12-21,24.28232765197754,24.291377454648213,23.88414496483476,24.271014967120855,190362400
2015-12-22,24.259708404541016,24.370565486717243,24.08323980959433,24.298168778305914,131157600
2015-12-23,24.57192039489746,24.626217498021944,24.252921246134328,24.268757973132043,130629600
2015-12-24,24.44070053100586,24.66015354977659,24.422600921482264,24.66015354977659,54281600
2015-12-28,24.166950225830078,24.363779594235346,24.022156802890713,24.341154219466148,106816800
2015-12-29,24.6013240814209,24.757430151050155,24.175993728173516,24.19861737097129,123724800
2015-12-30,24.280061721801758,24.592272107416594,24.248388279467203,24.56512442888592,100855200
2015-12-31,23.814014434814453,24.21445833327651,23.714468317786633,24.20993429435416,163649200
2016-01-04,23.834373474121094,23.838899238789512,23.07647014306835,23.21447662220591,270597600
2016-01-05,23.237098693847656,23.94749180421925,23.169227763078542,23.924868160629543,223164000
2016-01-06,22.78236198425293,23.160184007754427,22.594584139961913,22.750688529742455,273829600
2016-01-07,21.820844650268555,22.653407817847228,21.816320610292557,22.325360548255965,324377600
2016-01-08,21.93621826171875,22.422634342370927,21.890970976758524,22.295940563623674,283192000
2016-01-11,22.291419982910156,22.411326869402668,22.022193914395793,22.39096610425806,198957600
2016-01-12,22.614940643310547,22.780096533043196,22.36155132892197,22.74842308450381,196616800
2016-01-13,22.03350830078125,22.893220789831734,22.013147534066185,22.696391414550362,249758400
2016-01-14,22.515396118164062,22.732587960687326,21.66020949524555,22.162462394692575,252680400
2016-01-15,21.97468376159668,22.105903335147378,21.574239845295597,21.764280557825284,319335600
2016-01-19,21.86835289001465,22.31856987621932,21.605913737566517,22.264272775258014,212350800
2016-01-20,21.897768020629883,22.214504340004233,21.135338661444905,21.51542189947931,289337600
2016-01-21,21.786903381347656,22.144361116797135,21.4792169747296,21.958844465107436,208646000
2016-01-22,22.945249557495117,22.954299360353268,22.25521891877665,22.314040048244536,263202000
2016-01-25,22.497297286987305,22.97013787214262,22.445261348020097,22.967874989733556,207178000
2016-01-26,22.621728897094727,22.823082285847043,22.187348669184583,22.608155054370535,300308000
2016-01-27,21.135334014892578,21.86156398885528,21.117234406090553,21.72808325760617,533478800
2016-01-28,21.286909103393555,21.38419231911223,20.90230200463969,21.21903817624049,222715200
2016-01-29,22.02219581604004,22.02219581604004,21.34573885155747,21.445284981501306,257666000
2016-02-01,21.816322326660156,21.879669247751934,21.583295412897915,21.825372133398147,163774000
2016-02-02,21.375146865844727,21.728080563352407,21.329897849450482,21.587811201640477,149428800
2016-02-03,21.7982177734375,21.909074860226518,21.284653871474138,21.492794201058263,183857200
2016-02-04,21.97337532043457,22.139427473648386,21.652646826474324,21.805049740167778,185886800
2016-02-05,21.38649559020996,22.04615174910417,21.311432627110822,21.955164393491266,185672400
2016-02-08,21.611698150634766,21.76864962171588,21.163586680463744,21.184057932389052,216085600
2016-02-09,21.607147216796875,21.82324248184853,21.366032111911544,21.44792058818205,177324800
2016-02-10,21.443368911743164,21.916501914699385,21.404699838010007,21.818690781736706,169374400
2016-02-11,21.31370735168457,21.545725209408825,21.061218248805595,21.33418033227886,200298800
2016-02-12,21.379680633544922,21.495689603040134,21.156763342841376,21.425175197778426,161405600
2016-02-16,21.982465744018555,22.030233725287705,21.520706856310273,21.613967657233903,196231600
2016-02-17,22.31911277770996,22.33958402066487,21.871001503899066,21.989283845885996,179452800
2016-02-18,21.89603042602539,22.494269555500004,21.857359617273673,22.482895481965976,156084000
2016-02-19,21.84598731994629,22.009764260678107,21.791395584849003,21.836888408190077,141496800
2016-02-22,22.037059783935547,22.041610107641716,21.818691102919704,21.90740332534989,137123200
2016-02-23,21.53890609741211,21.950621869361953,21.50706077446792,21.927875458036095,127770400
2016-02-24,21.859636306762695,21.923326957948454,21.227276647932538,21.3774060989619,145022800
2016-02-25,22.00975799560547,22.00975799560547,21.666281550198946,21.848256262644124,110330800
2016-02-26,22.043880462646484,22.296367839201608,21.968815756823258,22.109844523041843,115964400
2016-02-29,21.993837356567383,22.344137582132056,21.984738446566265,22.032506422492407,140865200
2016-03-01,22.8673152923584,22.921907025044668,22.159890987375892,22.21220929380349,201628400
2016-03-02,22.9173583984375,22.949203720404107,22.664869248959473,22.8627666658433,132678400
2016-03-03,23.087961196899414,23.1357291842264,22.849119524824435,22.878691423245936,147822800
2016-03-04,23.43143081665039,23.599756303397335,23.0583842052439,23.285851735879053,184220400
2016-03-07,23.1721248626709,23.39049354877753,22.96512851521479,23.290407250188636,143315600
2016-03-08,22.981048583984375,23.14710067558947,22.83774463799302,22.92418169082973,126247600
2016-03-09,23.001514434814453,23.106149277517293,22.8081656696973,23.044732080110403,108806800
2016-03-10,23.012893676757812,23.256283907624805,22.780877518584724,23.067487143160758,134054400
2016-03-11,23.260831832885742,23.265380420230482,23.087956011311437,23.256281510101342,109632800
2016-03-14,23.319971084594727,23.408685020457757,23.151645593462998,23.1812174838972,100304400
2016-03-15,23.78855323791504,23.925033400416424,23.622501187654752,23.647522753247937,160270800
2016-03-16,24.104732513427734,24.18207063446191,23.790826236328243,23.795376558412247,153214000
2016-03-17,24.066068649291992,24.218471498664783,23.874994995612862,24.002376274439104,137682800
2016-03-18,24.09336280822754,24.225294405533155,23.92731246630815,24.18889876402552,176820800
2016-03-21,24.091089248657227,24.486882302940177,23.91593826189222,24.09563783610061,142010800
2016-03-22,24.27533531188965,24.404991735814505,23.931858852375203,23.940957761915136,129777600
2016-03-23,24.14113998413086,24.354960120856457,24.08882339883015,24.22075504640298,102814000
2016-03-24,24.0364933013916,24.168424884324455,23.85906890696994,23.991000489902795,104532000
2016-03-28,23.927310943603516,24.15477848223136,23.897739052900555,24.1115590945514,77645600
2016-03-29,24.493703842163086,24.51872540944366,23.856794060285864,23.859069221522155,124760400
2016-03-30,24.921342849731445,25.116965070789703,24.70297422201423,24.7143482930635,182404400
2016-03-31,24.79168701171875,24.99868330874348,24.76666544316764,24.9577390816089,103553600
2016-04-01,25.019161224365234,25.02143638632358,24.611994005825885,24.743925632368487,103496000
2016-04-04,25.276199340820312,25.519589593812594,25.082850500086632,25.11697098583022,149424800
2016-04-05,24.97821044921875,25.187481908615442,24.88949824590131,24.909971227288217,106314800
2016-04-06,25.23980140686035,25.244351730115294,24.839457996977217,25.073751052291442,105616400
2016-04-07,24.6893310546875,25.116969475362133,24.593795088702723,25.010059436333503,127207600
2016-04-08,24.716625213623047,24.96911260158026,24.60516486281343,24.773492102037853,94326800
2016-04-11,24.79851531982422,25.160189681917586,24.755297658831385,24.78714298185345,117630000
2016-04-12,25.12152099609375,25.135168496044926,24.716628966769033,24.87130526072232,108929200
2016-04-13,25.485462188720703,25.55370140624082,25.20340293833727,25.20340293833727,133029200
2016-04-14,25.499116897583008,25.565082707985272,25.323967614090115,25.38993342449238,101895600
